Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.6 HDi 16V,DV6TED4,1560,80,109,06/04 → 12/10
1.8 16V,EW7J4,1749,85,116,06/04 → 09/05
1.8 16V,EW7A / EW7J4,1749,92,125,10/05 → 12/10
2.0 16V,EW10J4,1997,100,136,04/04 → 07/05
2.0 16V,EW10A,1998,103,140,05/05 → 02/11
2.0 HDI FAP,DW10CTEDD4,1997,120,163,06/09 → 12/10
2.0 HDi,DW10BTED4,1997,93,126,11/04 → 10/07
2.0 HDi 135 FAP,DW10BTED4,1997,100,136,04/04 → 12/10
2.0 HDi 140,DW10BTED4,1997,103,140,07/08 → 12/10
2.2 16V,EW12J4,2230,116,158,04/04 → 10/06
2.2 16V,EW12J4,2231,120,163,09/05 → 12/10
2.2 HDi Biturbo FAP,DW12BTED4 PF,2179,125,170,03/06 → 12/10
2.7 V6 HDi,DT17 TED4,2721,150,204,09/05 → 12/10
3.0 24V,ES9A,2946,155,211,04/04 → 12/10
3.0 V6 HDI FAP,DT20C,2992,177,240,07/09 →
