Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.4,,,74,100,11/10 →
1.4 16V,,1396,66,90,10/10 →
1.4 CRDi,,1396,66,90,10/10 →
1.4 CRDi,,1396,57,77,06/11 →
1.6 16V,,1591,92,125,10/10 →
1.6 CRDi,,1591,85,116,06/11 →
1.6 LPG,,1591,92,125,11/10 →
