Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.0 TSI,DLAB,999,66,90,01/20 →
1.0 TSI,DLAA,999,81,110,06/20 →
1.0 eTSI,DLAA,999,81,110,06/20 →
1.4 TSI eHybrid,DGEA,1395,150,204,07/20 →
1.4 TSI eHybrid,DGEA,1395,180,245,07/20 →
1.5 TGI,DHFA,1498,96,131,09/20 →
1.5 TSI,DPBA,1498,96,131,07/19 →
1.5 TSI,DPCA,1498,110,150,07/19 →
1.5 eTSI,DPBA,1498,96,131,12/20 →
1.5 eTSI,DPCA,1498,110,150,12/20 →
1.5 eTSI,DFYA,1498,110,150,12/19 →
2.0 GTI,DNPA,1984,180,245,09/20 →
2.0 GTI Clubsport,DNFC,1984,221,300,10/20 →
2.0 TDI 4motion,DTTC,1968,110,150,06/21 →
2.0 TDI 4motion,DTUA,1968,147,200,09/20 →
2.0 TDI Blue Motion,"DSUD, DTRB, DTRD",1968,85,116,08/19 →
2.0 TDI Blue Motion,"DSRB, DTSB",1968,110,150,08/19 →
2.0 TSI,DNNA,1984,140,190,07/21 →
2.0 TSI R,DNFF,1984,245,333,07/22 →
2.0 TSI R,DNFG,1984,235,320,09/20 →
