Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
S 250 CDI BlueEFFICIENCY (W221),OM 651.961,2143,150,204,12/10 → 12/13
S 320 CDI (W221),OM 642.930,2987,173,235,02/06 → 07/09
S 350 (W221),M 272.965,3498,200,272,09/05 → 12/10
S 350 BlueEFFICIENCY (W221),M 276.950,3498,225,306,11/10 → 12/13
S 350 CDI (W221),"OM 642.930, 642.932",2987,173,235,06/09 → 07/13
S 350 CDI 4-matic (W221.080),OM 642.932,2987,155,211,01/09 → 12/10
S 350 CDI BlueTEC (W221),"OM 642.862, 642.868",2987,190,258,09/10 → 12/13
S 400 HYBRID (W221.095/195),M 272.974,3498,205,279,06/09 → 12/13
S 420 CDI (W221),OM 629.911,3996,235,320,12/06 → 07/09
S 450 (W221),"M 273.922, 273.924",4663,250,340,09/06 → 12/13
S 450 CDI (W221),OM 629.911,3996,235,320,06/09 → 07/10
S 500 (W221),M 273.961,5461,285,388,09/05 → 12/10
S 500 BlueEFFICIENCY (W221),M 278.932,4663,320,435,11/10 → 12/13
S 600 (W221),M 275.953,5514,380,517,02/06 → 12/13
S 63 AMG (W221.174),M 157.980,5496,400,544,10/10 → 12/13
S 63 AMG (W221),M 156.984,6208,386,525,12/06 → 11/10
S 63 AMG (W221.074/174),M 157.980,5461,420,571,02/12 → 12/13
S 65 AMG (W221),M 275.982,5980,450,612,09/06 → 08/10
S 65 AMG (W221),M 275.982,5980,463,630,07/10 → 12/13
