Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.5,XB5P,1468,45,61,10/67 → 10/71
1.6,XC5P,1618,50,68,10/67 → 10/71
1.6,XC7P,1618,50,68,10/71 → 09/80
1.6,XC7P,1618,44,60,07/70 → 03/80
1.8,XM7P,1796,35,48,10/71 → 09/80
1.8,XM7P,1796,48,65,07/70 → 03/80
1.8 Diesel,XDP85,1816,44,60,10/67 → 10/68
1.9 Diesel,XDP88,1948,40,55,08/68 → 07/78
2.0 Diesel,XDP88,1948,44,60,10/67 → 10/78
2.1 Diesel,XDP90,2112,42,57,08/68 → 07/77
2.1 Diesel,XDP90,2110,55,75,10/70 → 10/78
2.3 Diesel,XD2P94,2304,36,49,10/78 → 09/80
2.3 Diesel,XD2P94,2304,49,67,07/77 → 03/80
