Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
730 d (E65),M 57 D 30,2926,160,218,09/02 → 04/05
730 d (E65/E66),M 57 D 30 N2,2993,170,231,04/05 → 08/08
730i (E65/E66),M 54 B 30,2979,170,231,03/03 → 04/05
730i (E65/E66),N 52 B 30,2996,190,258,04/05 → 08/08
735i (E65/E66),N 62 B 36,3600,200,272,09/01 → 04/05
740 d (E65),M 67 D 40,3901,190,258,09/02 → 04/05
740i (E65/E66),N 62 B 40,4000,225,306,04/05 → 08/08
745 d (E65),M 67 D 45,4423,220,300,04/05 → 10/05
745 d (E65),M 67 D 45,4423,242,330,09/05 → 08/08
745i (E65/E66),N 62 B 44,4398,245,333,09/01 → 04/05
750i (E65/E66),N 62 B 48,4798,270,367,04/05 → 08/08
760i (E65/E66),N 73 B 60,5972,327,445,09/02 → 08/08
