Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.0 EcoTSI (KJ),"CHZL, DKLA, DLAC",999,70,95,05/17 →
1.0 EcoTSI (KJ),CHZJ,999,85,115,05/17 →
1.0 MPI (KJ),CHYB,999,55,75,05/17 →
1.0 MPI (KJ),"CHYC, DFNB",999,48,65,07/17 →
1.0 MPI (KJ),"DFNA, DSGB, DSGD",999,59,80,09/18 →
1.0 TGI CNG (KJ),DBYA,999,66,90,11/17 →
1.0 TSI,DLAA,999,81,110,08/20 →
1.5 TSI (KJ),"DADA, DPCA, DXDB",1498,110,150,05/17 →
1.6 MPI (KJ),CWVA,1598,81,110,05/17 →
1.6 MPI (KJ),CWVB,1598,66,90,09/17 →
1.6 TDI (KJ),DGTD,1598,70,95,09/17 →
1.6 TDI (KJ),DGTA,1598,85,115,12/17 →
1.6 TDI (KJ),DGTC,1598,59,80,11/17 →
