Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.2 Hybrid 136 (P84),EB2LTDH2,1199,100,136,05/23 →
1.2 PureTech (P84),EB2DTS,1199,96,131,09/16 →
1.5 BlueHDi 130 (P84),DV5RC,1499,96,131,01/18 →
1.6 BlueHDi FAP 100 (P84),DV6FCD,1560,74,100,09/16 →
1.6 BlueHDi FAP 115 (P84),DV6FC,1560,85,116,09/16 →
1.6 BlueHDi FAP 120 (P84),DV6FC,1560,88,120,09/16 →
1.6 Hybrid (P84),EP6FADTXHPD,1598,220,299,10/19 →
1.6 Hybrid 180 (P84),EP6FADTXHP_,1598,132,179,11/22 →
1.6 Hybrid4 (P84),EP6FADTXHPA,1598,165,224,10/19 →
1.6 PureTech 180 (P84),EP6FADTXD,1598,133,181,07/18 →
1.6 THP 150 (P84),EP6FDTMD,1598,110,150,09/16 →
1.6 THP 165 (P84),EP6FDT,1598,121,165,09/16 →
2.0 BlueHDi FAP 136 (P84),DW10FD,1997,100,136,11/16 →
2.0 BlueHDi FAP 150 (P84),DW10FD,1997,110,150,09/16 →
2.0 BlueHDi FAP 180 (P84),DW10FC,1997,133,180,09/16 →
