Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.0 TFSI (8X),CHZE,999,60,82,01/16 → 10/18
1.0 TFSI (8X),CHZB,999,70,95,03/15 → 10/18
1.2 TFSI (8X),CBZA,1197,63,85,08/10 → 04/15
1.4 TDI (8X),CUSB,1422,66,90,11/14 → 10/18
1.4 TFSI (8X),CZCA,1398,92,125,11/14 → 10/18
1.4 TFSI (8X),CZEA,1398,110,150,11/14 → 10/18
1.4 TFSI (8X),"CAXA, CNVA",1390,90,122,08/10 → 04/15
1.4 TFSI (8X),CPTA,1390,103,140,04/12 → 04/15
1.4 TFSI S1 (8X),"CAVG, CTHG, CTJA",1390,136,185,11/10 → 04/15
1.6 TDI (8X),CXMA,1598,85,116,11/14 → 10/18
1.6 TDI (8X),CAYC,1598,77,105,08/10 → 04/15
1.6 TDI (8X),CAYB,1598,66,90,11/10 → 04/15
1.8 TFSI (8X),DAJB,1798,141,192,02/15 → 10/18
2.0 TDI (8X),CFHB,1968,100,136,09/11 → 04/15
2.0 TDI (8X),CFHD,1968,105,143,09/11 → 04/15
2.0 TFSI S1 (8X),CWZA,1984,170,231,01/14 → 10/18
2.0 TFSI quattro (8X),CDLH,1984,188,256,04/12 → 11/12
