Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
280 S (W116),M 110.922,2717,118,160,08/72 → 07/80
280 S (W116),M 110.922,2717,115,156,08/72 → 07/80
"280 SE,SEL (W116)",M 110.985,2717,136,185,08/72 → 07/80
"280 SE,SEL (W116)",M 110.985,2717,130,177,08/72 → 07/80
"280 SE,SEL (W116)",M 110.993,2746,125,170,08/72 → 01/76
"350 SE,SEL (W116)",M 116.985,3459,151,205,03/76 → 03/80
"350 SE,SEL (W116)",M 116.983,3459,147,200,08/72 → 02/76
"350 SE,SEL (W116)",M 116.985,3459,143,194,03/76 → 03/80
"450 SE,SEL (W116)",M 117.986,4489,165,224,01/73 → 04/80
"450 SE,SEL (W116)",M 117.985,4489,160,218,12/75 → 04/80
450 SEL 6.9 (W116),M 100.985,6786,210,286,07/75 → 03/80
