Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
EQS 350 (W/V297),,,215,292,12/21 →
EQS 450 (W/V297),"EM 780.300, EM 780.600",,265,360,05/22 →
EQS 450+ (W/V297),,,245,333,04/21 →
EQS 500 (W/V297),"EM 780.300, EM 780.600",,330,449,05/22 →
EQS 53 AMG (W/V297),,,484,658,12/21 →
EQS 53 AMG (W/V297),,,560,761,12/21 →
EQS 580 (W/V297),,,385,524,04/21 →
EQS 580 (W/V297),"EM 780.300, EM 780.600",,400,544,10/22 →
