Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.0i 12V,Z10EP/XEP,973,44,60,10/03 → 04/07
1.0i 12V,Z10XE,973,43,58,10/00 → 08/03
1.2i 16V,Z12XE,1199,55,75,10/00 → 08/04
1.2i 16V,Z12XEP,1229,59,80,07/04 → 11/06
1.3 CDTI,Z13DT,1248,51,70,09/03 → 11/06
1.4i 16V,Z14XE,1389,66,90,10/00 → 11/06
1.4i 16V,Z14XEP,1364,66,90,07/03 → 11/06
1.6 CNG,"Y16YNG, Z16YNG",1598,69,94,05/03 → 11/06
1.6i,Z16SE,1598,62,84,08/01 → 10/04
1.7 CDTI,Z17DTH,1686,74,100,09/03 → 11/06
1.7 DI 16V,Y17DTL,1686,48,65,10/00 → 11/06
1.7 DTI 16V,Y17DT,1686,55,75,10/00 → 11/06
1.8i 16V,Z18XE,1796,92,125,10/00 → 11/06
