Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
628 CSi (E24),M 30 B 28,2769,135,184,09/79 → 08/87
630 CS (E24),M 30 B 30,2986,135,184,04/76 → 08/79
630 CS (E24),M 30 B 30,2966,136,185,04/76 → 08/79
633 CSi (E24),M 30 B 32,3205,147,200,04/76 → 09/78
633 CSi (E24),M 30 B 32,3210,145,197,09/78 → 08/84
635 CSi (E24),M 30 B 35,3400,160,218,06/78 → 08/88
635 CSi (E24),M 30 B 35,3430,136,185,01/85 → 05/89
635 CSi (E24),M 35 B 35,3406,141,192,04/85 → 09/90
635 CSi (E24),M 30 B 35,3430,155,211,08/87 → 05/89
635 CSi/A (E24),M 30 B 35,3406,160,218,09/80 → 08/87
M635 CSi (E24),S 38 B 35,3453,210,286,03/84 → 05/89
M635 CSi (E24),S 38 B 35 (Kat),3430,191,260,10/86 → 10/88
