Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.4,EP3,1397,70,95,09/07 → 04/10
1.4,EP3C,1397,72,98,05/10 → 10/14
1.6 16V,EP6,1598,88,120,09/07 → 12/14
1.6 16V Turbo,EP6DT,1598,103,140,09/07 → 10/14
1.6 16V Turbo,EP6DT,1598,110,150,09/07 → 04/10
1.6 16V Turbo,EP6DTS,1598,128,175,03/08 → 04/10
1.6 16V Turbo,EP6CDT,1598,115,156,05/10 → 10/14
1.6 Bioflex,TU5JP4,1587,82,112,03/09 → 10/14
1.6 GTI,EP6CDTX,1598,147,200,08/10 → 12/14
1.6 HDi,DV6ATED4,1560,66,90,09/07 → 02/10
1.6 HDi,DV6TED4,1560,80,109,09/07 → 02/10
1.6 HDi 110 FAP,DV6CTED,1560,82,112,03/10 → 12/14
1.6 HDi 90 FAP,DV6DTED,1560,68,92,03/10 → 10/14
2.0 / Bioflex,RFJ (EW10A),1997,103,140,01/08 → 12/14
2.0 HDI,DW10CTED4,1997,120,163,06/09 → 12/14
2.0 HDi,DW10BTED4,1997,100,136,09/07 → 12/14
2.0 HDi,RHR (DW10BTED4),1997,103,140,02/09 → 10/14
2.0 HDi,DW10CTED4,1997,110,150,04/11 → 10/14
