Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.3,OHV,1298,,,07/70 → 09/82
1.6,OHC,1593,,,08/73 → 09/82
1.6,OHV,1593,,,07/70 → 07/73
2.0,OHC,1993,,,07/70 → 09/82
2.3,V6,2293,,,08/77 → 09/82
