Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.0 16,B202XI,1985,94,128,12/85 → 08/88
2.0 16,B202XI (KAT),1985,92,125,12/85 → 12/88
2.0 16 CS,B202I,1985,94,128,01/89 → 12/98
2.0 16 CS,B204I,1985,96,131,09/93 → 12/98
2.0 16 ND Turbo,B204E,1985,110,150,09/93 → 12/98
2.0 16 Turbo,B202XL,1985,129,175,09/84 → 12/88
2.0 16 Turbo,B202XL,1985,118,160,09/84 → 08/93
2.0 16 Turbo,B202XL,1985,120,163,05/88 → 08/93
2.0 16 Turbo,B202,1985,127,172,06/89 → 12/92
2.0 16 Turbo CD,"B202S, B204E",1985,108,147,09/92 → 12/98
2.0 16 Turbo CS,B202L,1985,136,185,09/93 → 12/98
2.3 16 Aero CS,B234R,2290,162,220,02/93 → 12/98
2.3 16 Aero CS,B234R,2290,165,224,02/93 → 12/98
2.3 16 CS,B234I,2290,107,146,09/89 → 12/98
2.3 16 CSE,B234I,2290,108,147,09/93 → 12/98
2.3 16 CSE Eco Power,B234E,2290,125,170,09/93 → 12/98
2.3 16 Turbo CS,B234L,2290,143,195,09/90 → 12/98
2.3 16 Turbo CSE,B234L,2290,147,200,09/93 → 12/98
"3.0 24 V6 CS,CSE",B308I,2962,155,211,07/94 → 12/98
