Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.0T 300 (AGL25),8AR-FTS,1998,175,238,12/17 →
200t (AGL2),8AR-FTS,1998,168,228,09/15 → 12/17
200t (AGL2),8AR-FTS,1998,175,238,12/17 →
270 (AGL10),1ARFE,2672,138,188,06/12 → 10/15
300 (MCU15),1MZ-FE,2995,164,223,01/98 → 02/03
300 3.0 V6 (MCU15),1MZ-FE VVT-i,2995,148,201,10/00 → 04/03
300 3.0 V6 (MCU3),1MZ-FE,2995,150,204,05/03 → 12/08
350 (AGL2),2GR-FKS,3456,220,299,09/15 →
350 (GGL25_),2GR-FKS,,216,294,10/15 →
350 3.5 V6 (GYL),2GR-FXE,3456,183,249,04/09 →
350 3.5 V6 (GYL),2GR-FXE,3456,206,280,12/08 → 10/15
350 3.5 V6 (MCU3),2GR-FE,3456,204,277,02/06 → 12/08
350 3.5 V6 (GGL),2GR-FE,3456,202,275,01/09 → 09/15
350h (GYL),,3456,220,299,04/12 →
350h E-FOUR (AALH15),A25A-FXS,2487,180,245,06/22 →
400h (MHU38_),3MZ-FE,3311,200,272,09/05 → 12/08
450h (AGL2),2GR-FXS,3456,230,313,09/15 →
450h (Hybrid) (GYL),2GR-FXE,3456,220,299,04/09 → 10/15
450h+ E-FOUR (AALH15),A25A-FXS,2487,225,306,06/22 →
500h E-Four (TALA15),T24A-FTS,2393,273,371,06/22 →
