Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
3.0 TDI (7P),"CASA, CNRB",2967,176,240,04/10 → 03/18
3.0 TDI (7P),CATA,2967,165,224,09/10 → 03/18
3.0 TDI (7P),"CJGD, CRCA",2967,180,245,05/11 → 03/18
3.0 TDI (7P),"CASD, CJMA, CVWA",2967,150,204,11/10 → 03/18
3.0 TDI (7P),CVVA,2967,193,262,09/14 → 03/18
3.0 TSI (7P),CYJA,2995,235,320,01/15 → 03/18
3.0 TSI (7P),CJTA,2995,213,290,09/10 → 03/18
3.0 TSI Hybrid (7P),"CGEA, CGFA",2995,279,379,04/10 → 03/18
3.6 FSI (7P),CMTA,3597,183,249,06/10 → 03/18
3.6 FSI (7P),CGRA,3597,206,280,06/10 → 03/18
4.2 FSI (7P),CGNA,4163,265,360,02/11 → 03/18
4.2 TDI (7P),CKDA,4134,250,340,04/10 → 03/18
